t,H,L
775.0,1.8808769281211266,5.2078912043762875
776.0,1.8807543155139006,5.208395716609724
777.0,1.8806319629734902,5.208899803313532
778.0,1.8805098700382266,5.209403465502199
779.0,1.8803880362479788,5.209906704187039
780.0,1.8802664611441475,5.210409520376208
781.0,1.8801451442696584,5.210911915074719
782.0,1.8800240851689545,5.211413889284452
783.0,1.87990328338799,5.211915444004168
784.0,1.8797827384742238,5.212416580229525
785.0,1.8796624499766124,5.212917298953089
786.0,1.879542417445603,5.2134176011643465
787.0,1.8794226404331278,5.21391748784972
788.0,1.8793031184925963,5.214416959992579
789.0,1.8791838511788899,5.214916018573253
790.0,1.8790648380483546,5.215414664569046
791.0,1.8789460786587944,5.215912898954249
792.0,1.8788275725694659,5.21641072270015
793.0,1.8787093193410709,5.21690813677505
794.0,1.8785913185357503,5.217405142144274
795.0,1.878473569717078,5.217901739770185
796.0,1.8783560724500545,5.218397930612193
797.0,1.8782388263011007,5.218893715626771
798.0,1.8781218308380514,5.219389095767466
799.0,1.8780050856301493,5.219884071984911
800.0,1.8778885902480391,5.2203786452268375
801.0,1.8777723442637608,5.220872816438089
802.0,1.8776563472507442,5.22136658656063
803.0,1.8775405987838025,5.221859956533561
804.0,1.8774250984391263,5.222352927293128
805.0,1.8773098457942778,5.222845499772738
806.0,1.8771948404281846,5.223337674902966
807.0,1.877080081921134,5.22382945361157
808.0,1.876965569854767,5.224320836823502
809.0,1.8768513038120722,5.224811825460919
810.0,1.8767372833773805,5.225302420443198
811.0,1.876623508136359,5.2257926226869404
812.0,1.8765099776760046,5.226282433105991
813.0,1.87639669158464,5.226771852611446
814.0,1.876283649451906,5.227260882111662
815.0,1.8761708508687571,5.227749522512274
816.0,1.8760582954274554,5.228237774716198
817.0,1.875945982721565,5.228725639623649
818.0,1.8758339123459464,5.22921311813215
819.0,1.8757220838967512,5.229700211136542
820.0,1.8756104969714162,5.230186919528997
821.0,1.8754991511686585,5.230673244199026
822.0,1.8753880460884689,5.231159186033493
823.0,1.8752771813321076,5.2316447459166255
824.0,1.8751665565020985,5.232129924730021
825.0,1.8750561712022233,5.232614723352664
826.0,1.874946025037517,5.233099142660932
827.0,1.8748361176142614,5.2335831835286095
828.0,1.8747264485399813,5.234066846826896
829.0,1.874617017423438,5.234550133424417
830.0,1.8745078238746244,5.235033044187235
831.0,1.8743988675047603,5.235515579978859
832.0,1.8742901479262861,5.235997741660258
833.0,1.874181664752859,5.236479530089867
834.0,1.874073417599347,5.2369609461236
835.0,1.8739654060818238,5.237441990614857
836.0,1.8738576298175642,5.237922664414541
837.0,1.8737500884250384,5.23840296837106
838.0,1.8736427815239076,5.238882903330341
839.0,1.8735357087350186,5.23936247013584
840.0,1.8734288696803991,5.239841669628553
841.0,1.8733222639832525,5.240320502647021
842.0,1.873215891267953,5.240798970027348
843.0,1.873109751160041,5.241277072603203
844.0,1.8730038432862177,5.241754811205832
845.0,1.872898167274341,5.24223218666407
846.0,1.8727927227534198,5.2427091998043505
847.0,1.87268750935361,5.243185851450711
848.0,1.872582526706209,5.243662142424807
849.0,1.8724777744436518,5.244138073545918
850.0,1.8723732521995053,5.244613645630962
851.0,1.8722689596084647,5.2450888594944995
852.0,1.8721648963063477,5.2455637159487445
853.0,1.8720610619300906,5.246038215803575
854.0,1.8719574561177432,5.246512359866543
855.0,1.871854078508465,5.246986148942879
856.0,1.8717509287425194,5.247459583835507
857.0,1.8716480064612702,5.2479326653450515
858.0,1.8715453113071767,5.248405394269845
859.0,1.8714428429237893,5.248877771405939
860.0,1.8713406009557443,5.2493497975471115
861.0,1.8712385850487607,5.249821473484877
862.0,1.8711367948496347,5.250292800008495
863.0,1.8710352300062356,5.25076377790498
864.0,1.8709338901675017,5.251234407959108
865.0,1.8708327749834355,5.251704690953426
866.0,1.8707318841050997,5.252174627668264
867.0,1.8706312171846127,5.252644218881739
868.0,1.870530773875144,5.253113465369765
869.0,1.8704305538309107,5.2535823679060645
870.0,1.8703305567071722,5.254050927262174
871.0,1.8702307821602269,5.254519144207452
872.0,1.8701312298474075,5.25498701950909
873.0,1.8700318994270768,5.25545455393212
874.0,1.8699327905586238,5.255921748239422
875.0,1.869833902902459,5.256388603191733
876.0,1.869735236120011,5.256855119547657
877.0,1.8696367898737216,5.257321298063669
878.0,1.8695385638270423,5.257787139494128
879.0,1.8694405576444302,5.258252644591281
880.0,1.8693427709913433,5.258717814105276
881.0,1.8692452035342373,5.259182648784166
882.0,1.8691478549405611,5.259647149373917
883.0,1.8690507248787531,5.26011131661842
884.0,1.8689538130182366,5.260575151259494
885.0,1.8688571190294168,5.2610386540368985
886.0,1.8687606425836758,5.261501825688338
887.0,1.8686643833533698,5.261964666949472
888.0,1.8685683410118243,5.262427178553923
889.0,1.8684725152333308,5.262889361233282
890.0,1.8683769056931423,5.263351215717116
891.0,1.8682815120674703,5.263812742732982
892.0,1.8681863340334801,5.264273943006427
893.0,1.868091371269288,5.264734817260998
894.0,1.8679966234539565,5.265195366218254
895.0,1.8679020902674912,5.265655590597767
896.0,1.8678077713908368,5.266115491117133
897.0,1.8677136665058733,5.26657506849198
898.0,1.8676197752954127,5.267034323435973
899.0,1.8675260974431949,5.267493256660826
900.0,1.867432632633884,5.267951868876303
901.0,1.867339380553065,5.268410160790232
902.0,1.8672463408872397,5.268868133108507
903.0,1.8671535133238237,5.269325786535097
904.0,1.8670608975511422,5.269783121772056
905.0,1.8669684932584267,5.270240139519527
906.0,1.8668763001358115,5.2706968404757495
907.0,1.86678431787433,5.271153225337068
908.0,1.866692546165911,5.271609294797938
909.0,1.8666009847033753,5.2720650495509345
910.0,1.866509633180433,5.272520490286758
911.0,1.8664184912916786,5.27297561769424
912.0,1.8663275587325887,5.273430432460355
913.0,1.8662368351995178,5.273884935270221
914.0,1.8661463203896953,5.274339126807112
915.0,1.8660560140012221,5.274793007752461
916.0,1.8659659157330668,5.275246578785869
917.0,1.8658760252850628,5.275699840585112
918.0,1.8657863423579046,5.276152793826146
919.0,1.8656968666531448,5.276605439183115
920.0,1.86560759787319,5.277057777328357
921.0,1.8655185357212989,5.277509808932414
922.0,1.865429679901577,5.2779615346640325
923.0,1.8653410301189755,5.278412955190176
924.0,1.8652525860792863,5.278864071176029
925.0,1.8651643474891397,5.279314883285004
926.0,1.865076314056001,5.279765392178746
927.0,1.8649884854881666,5.280215598517143
928.0,1.8649008614947622,5.28066550295833
929.0,1.8648134417857378,5.281115106158696
930.0,1.8647262260718664,5.281564408772891
931.0,1.8646392140647394,5.282013411453829
932.0,1.864552405476764,5.282462114852702
933.0,1.86446580002116,5.282910519618977
934.0,1.8643793974119571,5.28335862640041
935.0,1.8642931973639911,5.283806435843048
936.0,1.8642071995929013,5.284253948591235
937.0,1.864121403815127,5.284701165287623
938.0,1.864035809747905,5.285148086573171
939.0,1.8639504171092665,5.285594713087159
940.0,1.863865225618033,5.286041045467187
941.0,1.863780234993815,5.2864870843491865
942.0,1.8636954449570078,5.286932830367423
943.0,1.8636108552287884,5.287378284154505
944.0,1.863526465531114,5.287823446341387
945.0,1.8634422755867168,5.288268317557379
946.0,1.8633582851191033,5.288712898430148
947.0,1.8632744938525496,5.289157189585729
948.0,1.8631909015120998,5.289601191648527
949.0,1.863107507823562,5.290044905241324
950.0,1.8630243125135062,5.290488330985287
951.0,1.8629413153092613,5.290931469499971
952.0,1.8628585159389117,5.291374321403326
953.0,1.862775914131295,5.291816887311704
954.0,1.8626935096159989,5.292259167839861
955.0,1.8626113021233588,5.292701163600967
956.0,1.8625292913844544,5.29314287520661
957.0,1.8624474771311073,5.293584303266801
958.0,1.8623658590958778,5.294025448389982
959.0,1.862284437012063,5.294466311183027
960.0,1.862203210613693,5.294906892251253
961.0,1.8621221796355285,5.295347192198423
962.0,1.8620413438130585,5.2957872116267515
963.0,1.8619607028824972,5.2962269511369096
964.0,1.861880256580781,5.296666411328032
965.0,1.861800004645567,5.297105592797722
966.0,1.8617199468152286,5.297544496142057
967.0,1.861640082828854,5.297983121955592
968.0,1.8615604124262435,5.298421470831368
969.0,1.8614809353479063,5.2988595433609165
970.0,1.8614016513350582,5.299297340134264
971.0,1.861322560129619,5.299734861739938
972.0,1.8612436614742098,5.300172108764971
973.0,1.8611649551121507,5.300609081794909
974.0,1.8610864407874577,5.301045781413813
975.0,1.8610081182448401,5.301482208204267
976.0,1.860929987229699,5.301918362747382
977.0,1.8608520474881232,5.302354245622801
978.0,1.8607742987668878,5.3027898574087065
979.0,1.8606967408134514,5.303225198681821
980.0,1.860619373375953,5.303660270017416
981.0,1.8605421962032107,5.304095071989318
982.0,1.8604652090447178,5.304529605169909
983.0,1.8603884116506415,5.304963870130137
984.0,1.8603118037718196,5.305397867439514
985.0,1.8602353851597586,5.30583159766613
986.0,1.860159155566631,5.306265061376652
987.0,1.8600831147452728,5.306698259136328
988.0,1.8600072624491812,5.307131191508998
989.0,1.8599315984325122,5.307563859057092
990.0,1.8598561224500783,5.30799626234164
991.0,1.8597808342573454,5.308428401922274
992.0,1.8597057336104317,5.308860278357236
993.0,1.859630820266104,5.309291892203379
994.0,1.8595560939817763,5.309723244016173
995.0,1.8594815545155072,5.310154334349712
996.0,1.859407201625997,5.310585163756717
997.0,1.859333035072586,5.311015732788541
998.0,1.8592590546152523,5.311446041995174
999.0,1.8591852600146088,5.311876091925246
1000.0,1.8591116510319015,5.312305883126036
1001.0,1.8590382274290067,5.312735416143471
1002.0,1.8589649889684297,5.313164691522136
1003.0,1.858891935413301,5.313593709805275
1004.0,1.8588190665273758,5.3140224715347975
1005.0,1.85874638207503,5.314450977251282
1006.0,1.8586738818212596,5.314879227493981
1007.0,1.858601565531677,5.315307222800827
1008.0,1.85852943297251,5.315734963708434
1009.0,1.8584574839105985,5.316162450752104
1010.0,1.8583857181133936,5.316589684465834
1011.0,1.858314135348954,5.3170166653823125
1012.0,1.8582427353859452,5.317443394032935
1013.0,1.8581715179936358,5.317869870947799
1014.0,1.8581004829418968,5.318296096655714
1015.0,1.8580296300011985,5.318722071684202
1016.0,1.8579589589426089,5.3191477965595055
1017.0,1.8578884695377913,5.319573271806592
1018.0,1.857818161559002,5.319998497949152
1019.0,1.8577480347790887,5.320423475509614
1020.0,1.857678088971488,5.320848205009138
1021.0,1.8576083239102232,5.321272686967627
1022.0,1.857538739369903,5.321696921903729
1023.0,1.8574693351257183,5.32212091033484
1024.0,1.857400110953441,5.322544652777112
1025.0,1.8573310666294214,5.322968149745451
1026.0,1.8572622019305867,5.323391401753528
1027.0,1.8571935166344382,5.32381440931378
1028.0,1.8571250105190502,5.324237172937413
1029.0,1.8570566833630673,5.324659693134408
1030.0,1.8569885349457023,5.325081970413525
1031.0,1.8569205650467349,5.325504005282306
1032.0,1.856852773446509,5.325925798247082
1033.0,1.8567851599259313,5.326347349812972
1034.0,1.8567177242664685,5.326768660483892
1035.0,1.8566504662501464,5.327189730762558
1036.0,1.856583385659547,5.327610561150486
1037.0,1.8565164822778073,5.328031152148003
1038.0,1.8564497558886166,5.328451504254244
1039.0,1.8563832062762151,5.328871617967161
1040.0,1.8563168332253919,5.329291493783526
1041.0,1.856250636521483,5.329711132198931
1042.0,1.8561846159503692,5.3301305337077975
1043.0,1.8561187712984746,5.330549698803379
1044.0,1.8560531023527644,5.330968627977762
1045.0,1.8559876089007432,5.331387321721872
1046.0,1.855922290730453,5.331805780525477
1047.0,1.855857147630471,5.332224004877193
1048.0,1.8557921793899088,5.332641995264486
1049.0,1.8557273857984093,5.333059752173674
1050.0,1.8556627666461458,5.333477276089937
1051.0,1.8555983217238194,5.333894567497314
1052.0,1.8555340508226577,5.33431162687871
1053.0,1.8554699537344126,5.334728454715901
1054.0,1.855406030251359,5.335145051489533
1055.0,1.8553422801662927,5.335561417679133
1056.0,1.8552787032725282,5.335977553763105
1057.0,1.8552152993638977,5.33639346021874
1058.0,1.8551520682347487,5.336809137522215
1059.0,1.8550890096799424,5.3372245861486
1060.0,1.8550261234948522,5.33763980657186
1061.0,1.8549634094753615,5.33805479926486
1062.0,1.8549008674178624,5.338469564699365
1063.0,1.8548384971192533,5.338884103346049
1064.0,1.8547762983769378,5.339298415674494
1065.0,1.8547142709888227,5.339712502153197
1066.0,1.8546524147533163,5.340126363249571
1067.0,1.854590729469327,5.340539999429949
1068.0,1.8545292149362604,5.34095341115959
1069.0,1.8544678709540197,5.341366598902678
1070.0,1.8544066973230016,5.341779563122332
1071.0,1.8543456938440965,5.3421923042806005
1072.0,1.8542848603186861,5.342604822838475
1073.0,1.8542241965486417,5.343017119255887
1074.0,1.8541637023363222,5.34342919399171
1075.0,1.854103377484573,5.343841047503772
1076.0,1.8540432217967244,5.3442526802488475
1077.0,1.8539832350765895,5.3446640926826685
1078.0,1.8539234171284629,5.345075285259926
1079.0,1.8538637677571186,5.345486258434274
1080.0,1.853804286767809,5.34589701265833
1081.0,1.8537449739662633,5.346307548383681
1082.0,1.8536858291586849,5.346717866060887
1083.0,1.8536268521517507,5.347127966139483
1084.0,1.8535680427526096,5.347537849067983
1085.0,1.8535094007688802,5.347947515293884
1086.0,1.8534509260086498,5.348356965263665
1087.0,1.8533926182804725,5.3487661994227995
1088.0,1.853334477393368,5.349175218215748
1089.0,1.8532765031568195,5.34958402208597
1090.0,1.8532186953807726,5.34999261147592
1091.0,1.8531610538756331,5.350400986827057
1092.0,1.8531035784522667,5.350809148579844
1093.0,1.8530462689219962,5.351217097173753
1094.0,1.8529891250966004,5.351624833047264
1095.0,1.8529321467883129,5.352032356637876
1096.0,1.8528753338098198,5.352439668382104
1097.0,1.8528186859742595,5.352846768715483
1098.0,1.8527622030952196,5.353253658072572
1099.0,1.8527058849867364,5.353660336886959
1100.0,1.8526497314632933,5.35406680559126
1101.0,1.852593742339819,5.354473064617126
1102.0,1.8525379174316867,5.354879114395245
1103.0,1.8524822565547112,5.355284955355341
1104.0,1.8524267595251491,5.355690587926183
1105.0,1.8523714261596964,5.356096012535588
1106.0,1.8523162562754871,5.356501229610417
1107.0,1.852261249690092,5.356906239576585
1108.0,1.8522064062215173,5.357311042859062
1109.0,1.8521517256882023,5.357715639881876
1110.0,1.8520972079090192,5.358120031068114
1111.0,1.8520428527032713,5.358524216839928
1112.0,1.8519886598906907,5.358928197618537
1113.0,1.851934629291438,5.359331973824228
1114.0,1.8518807607261005,5.3597355458763625
1115.0,1.8518270540156907,5.360138914193375
1116.0,1.8517735089816447,5.360542079192782
1117.0,1.8517201254458215,5.3609450412911785
1118.0,1.8516669032305006,5.361347800904245
1119.0,1.8516138421583817,5.361750358446748
1120.0,1.8515609420525823,5.362152714332544
1121.0,1.8515082027366372,5.362554868974586
1122.0,1.8514556240344966,5.362956822784917
1123.0,1.851403205770525,5.363358576174683
1124.0,1.8513509477694996,5.363760129554129
1125.0,1.8512988498566092,5.364161483332606
1126.0,1.8512469118574526,5.364562637918571
1127.0,1.8511951335980372,5.36496359371959
1128.0,1.8511435149047786,5.365364351142344
1129.0,1.8510920556044976,5.3657649105926275
1130.0,1.8510407555244204,5.366165272475353
1131.0,1.8509896144921765,5.366565437194556
1132.0,1.8509386323357977,5.366965405153393
1133.0,1.8508878088837164,5.3673651767541495
1134.0,1.8508371439647648,5.367764752398238
1135.0,1.8507866374081734,5.368164132486204
1136.0,1.8507362890435692,5.3685633174177285
1137.0,1.8506860987009757,5.3689623075916275
1138.0,1.85063606621081,5.369361103405859
1139.0,1.8505861914038824,5.369759705257522
1140.0,1.8505364741113957,5.370158113542861
1141.0,1.8504869141649425,5.370556328657271
1142.0,1.8504375113965053,5.3709543509952935
1143.0,1.8503882656384543,5.371352180950627
1144.0,1.8503391767235466,5.371749818916123
1145.0,1.8502902444849252,5.372147265283792
1146.0,1.8502414687561166,5.372544520444808
1147.0,1.8501928493710311,5.372941584789505
1148.0,1.8501443861639606,5.373338458707386
1149.0,1.8500960789695775,5.3737351425871225
1150.0,1.8500479276229338,5.374131636816555
1151.0,1.8499999319594596,5.374527941782701
1152.0,1.849952091814962,5.374924057871753
1153.0,1.8499044070256236,5.375319985469082
1154.0,1.849856877428002,5.375715724959241
1155.0,1.8498095028590276,5.376111276725967
1156.0,1.8497622831560034,5.376506641152185
1157.0,1.8497152181566032,5.376901818620007
1158.0,1.8496683076988707,5.377296809510736
1159.0,1.8496215516212178,5.377691614204872
1160.0,1.849574949762424,5.37808623308211
1161.0,1.8495285019616357,5.378480666521342
1162.0,1.8494822080583633,5.378874914900664
1163.0,1.8494360678924817,5.379268978597375
1164.0,1.8493900813042288,5.379662857987981
1165.0,1.8493442481342035,5.380056553448194
1166.0,1.8492985682233658,5.38045006535294
1167.0,1.8492530414130344,5.380843394076356
1168.0,1.8492076675448865,5.381236539991798
1169.0,1.8491624464609564,5.381629503471838
1170.0,1.8491173780036343,5.382022284888269
1171.0,1.8490724620156649,5.382414884612107
1172.0,1.849027698340147,5.3828073030135934
1173.0,1.8489830868205317,5.383199540462198
1174.0,1.8489386273006214,5.38359159732662
1175.0,1.848894319624569,5.383983473974791
1176.0,1.8488501636368766,5.384375170773877
1177.0,1.8488061591823943,5.3847666880902825
1178.0,1.8487623061063194,5.385158026289649
1179.0,1.8487186042541952,5.3855491857368625
1180.0,1.8486750534719094,5.38594016679605
1181.0,1.848631653605694,5.386330969830586
1182.0,1.8485884045021233,5.386721595203094
1183.0,1.8485453060081132,5.387112043275447
1184.0,1.8485023579709206,5.387502314408773
1185.0,1.848459560238141,5.387892408963454
1186.0,1.8484169126577092,5.3882823272991285
1187.0,1.848374415077897,5.388672069774696
1188.0,1.8483320673473123,5.389061636748318
1189.0,1.8482898693148984,5.389451028577419
1190.0,1.8482478208299327,5.38984024561869
1191.0,1.848205921742026,5.390229288228093
1192.0,1.8481641719011208,5.3906181567608575
1193.0,1.8481225711574911,5.391006851571488
1194.0,1.8480811193617406,5.391395373013762
1195.0,1.8480398163648022,5.391783721440738
1196.0,1.8479986620179367,5.392171897204749
1197.0,1.847957656172732,5.392559900657413
1198.0,1.8479167986811018,5.392947732149631
1199.0,1.847876089395285,5.393335392031589
1200.0,1.847835528167844,5.393722880652763
1201.0,1.8477951148516645,5.394110198361916
1202.0,1.847754849299954,5.394497345507105
1203.0,1.8477147313662412,5.394884322435682
1204.0,1.8476747609043742,5.395271129494294
1205.0,1.8476349377685206,5.3956577670288866
1206.0,1.8475952618131657,5.396044235384706
1207.0,1.8475557328931116,5.396430534906303
1208.0,1.8475163508634769,5.396816665937529
1209.0,1.847477115579695,5.397202628821547
1210.0,1.8474380268975132,5.3975884239008245
1211.0,1.8473990846729922,5.397974051517142
1212.0,1.8473602887625047,5.398359512011593
1213.0,1.8473216390227345,5.3987448057245855
1214.0,1.847283135310676,5.3991299329958435
1215.0,1.8472447774836322,5.399514894164411
1216.0,1.8472065653992151,5.399899689568652
1217.0,1.8471684989153438,5.400284319546256
1218.0,1.8471305778902438,5.4006687844342345
1219.0,1.8470928021824462,5.401053084568926
1220.0,1.8470551716507864,5.401437220286
1221.0,1.8470176861544039,5.401821191920455
1222.0,1.8469803455527405,5.402204999806623
1223.0,1.84694314970554,5.40258864427817
1224.0,1.846906098472847,5.402972125668101
1225.0,1.8468691917150062,5.403355444308756
1226.0,1.846832429292661,5.4037386005318195
1227.0,1.8467958110667533,5.404121594668315
1228.0,1.846759336898522,5.404504427048614
1229.0,1.8467230066495024,5.40488709800243
1230.0,1.8466868201815252,5.405269607858828
1231.0,1.8466507773567156,5.4056519569462225
1232.0,1.8466148780374925,5.40603414559238
1233.0,1.8465791220865673,5.40641617412442
1234.0,1.8465435093669436,5.406798042868819
1235.0,1.8465080397419156,5.407179752151411
1236.0,1.8464727130750678,5.407561302297387
1237.0,1.846437529230274,5.407942693631305
1238.0,1.8464024880716963,5.40832392647708
1239.0,1.8463675894637839,5.408705001157997
1240.0,1.8463328332712732,5.409085917996705
1241.0,1.8462982193591857,5.409466677315222
1242.0,1.8462637475928283,5.4098472794349375
1243.0,1.8462294178377916,5.410227724676614
1244.0,1.8461952299599496,5.410608013360386
1245.0,1.8461611838254584,5.410988145805767
1246.0,1.8461272793007557,5.411368122331646
1247.0,1.8460935162525596,5.411747943256291
1248.0,1.8460598945478683,5.412127608897354
1249.0,1.8460264140539588,5.412507119571869
1250.0,1.8459930746383861,5.412886475596254
1251.0,1.8459598761689824,5.413265677286316
1252.0,1.8459268185138566,5.413644724957248
1253.0,1.845893901541393,5.414023618923634
1254.0,1.845861125120251,5.4144023594994515
1255.0,1.8458284891193635,5.41478094699807
1256.0,1.8457959934079369,5.415159381732255
1257.0,1.8457636378554498,5.4155376640141695
1258.0,1.8457314223316523,5.415915794155374
1259.0,1.8456993467065654,5.416293772466833
1260.0,1.8456674108504798,5.41667159925891
1261.0,1.8456356146339552,5.417049274841374
1262.0,1.84560395792782,5.417426799523399
1263.0,1.84557244060317,5.417804173613568
1264.0,1.8455410625313673,5.418181397419872
1265.0,1.8455098235840404,5.418558471249712
1266.0,1.8454787236330825,5.418935395409903
1267.0,1.8454477625506518,5.419312170206675
1268.0,1.8454169402091694,5.419688795945671
1269.0,1.8453862564813195,5.420065272931954
1270.0,1.8453557112400483,5.420441601470005
1271.0,1.8453253043585631,5.420817781863726
1272.0,1.8452950357103322,5.421193814416442
1273.0,1.8452649051690826,5.4215696994309015
1274.0,1.845234912608801,5.421945437209279
1275.0,1.8452050579037322,5.422321028053175
1276.0,1.8451753409283782,5.422696472263622
1277.0,1.8451457615574975,5.423071770141081
1278.0,1.845116319666105,5.423446921985445
1279.0,1.84508701512947,5.423821928096041
1280.0,1.8450578478231172,5.424196788771632
1281.0,1.845028817622824,5.424571504310419
1282.0,1.8449999244046211,5.424946075010038
1283.0,1.8449711680447913,5.425320501167568
1284.0,1.844942548419869,5.42569478307953
1285.0,1.844914065406639,5.426068921041888
1286.0,1.8448857188821361,5.426442915350049
1287.0,1.8448575087236447,5.426816766298868
1288.0,1.8448294348086973,5.427190474182647
1289.0,1.8448014970150741,5.427564039295141
1290.0,1.8447736952208025,5.427937461929551
1291.0,1.8447460293041562,5.428310742378533
1292.0,1.8447184991436547,5.428683880934197
1293.0,1.844691104618062,5.42905687788811
1294.0,1.8446638456063866,5.429429733531293
1295.0,1.84463672198788,5.42980244815423
1296.0,1.8446097336420373,5.4301750220468605
1297.0,1.8445828804485946,5.43054745549859
1298.0,1.8445561622875304,5.430919748798284
1299.0,1.844529579039063,5.431291902234275
1300.0,1.844503130583651,5.43166391609436
1301.0,1.8444768168019923,5.432035790665804
1302.0,1.8444506375750234,5.432407526235343
1303.0,1.8444245927839182,5.432779123089181
1304.0,1.8443986823100886,5.4331505815129955
1305.0,1.8443729060351823,5.433521901791939
1306.0,1.844347263841083,5.433893084210636
1307.0,1.8443217556099094,5.434264129053189
1308.0,1.8442963812240152,5.43463503660318
1309.0,1.8442711405659873,5.435005807143668
1310.0,1.844246033518646,5.435376440957193
1311.0,1.8442210599650437,5.435746938325779
1312.0,1.8441962197884652,5.436117299530932
1313.0,1.8441715128724256,5.436487524853645
1314.0,1.844146939100671,5.436857614574396
1315.0,1.8441224983571771,5.43722756897315
1316.0,1.8440981905261487,5.437597388329365
1317.0,1.8440740154920188,5.437967072921987
1318.0,1.8440499731394486,5.438336623029455
1319.0,1.8440260633533263,5.438706038929701
1320.0,1.8440022860187666,5.4390753209001526
1321.0,1.84397864102111,5.439444469217733
1322.0,1.8439551282459223,5.439813484158865
1323.0,1.8439317475789938,5.440182365999468
1324.0,1.8439084989063386,5.440551115014965
1325.0,1.843885382114194,5.440919731480277
1326.0,1.8438623970890204,5.441288215669832
1327.0,1.8438395437174997,5.441656567857561
1328.0,1.8438168218865354,5.4420247883169
1329.0,1.8437942314832518,5.442392877320793
1330.0,1.8437717723949931,5.442760835141694
1331.0,1.8437494445093232,5.443128662051566
1332.0,1.8437272477140247,5.443496358321883
1333.0,1.8437051818970984,5.443863924223631
1334.0,1.843683246946763,5.444231360027313
1335.0,1.843661442751454,5.444598666002944
1336.0,1.8436397691998232,5.444965842420058
1337.0,1.8436182261807383,5.445332889547705
1338.0,1.8435968135832823,5.4456998076544565
1339.0,1.8435755312967523,5.446066597008402
1340.0,1.84355437921066,5.446433257877155
1341.0,1.8435333572147297,5.446799790527852
1342.0,1.843512465198899,5.447166195227151
1343.0,1.8434917030533176,5.447532472241241
1344.0,1.8434710706683464,5.447898621835834
1345.0,1.8434505679345574,5.448264644276172
1346.0,1.843430194742733,5.448630539827026
1347.0,1.8434099509838653,5.448996308752699
1348.0,1.8433898365491557,5.449361951317025
1349.0,1.843369851330014,5.449727467783371
1350.0,1.8433499952180583,5.45009285841464
1351.0,1.8433302681051136,5.450458123473271
1352.0,1.843310669883212,5.450823263221238
1353.0,1.843291200444592,5.451188277920057
1354.0,1.8432718596816975,5.45155316783078
1355.0,1.8432526474871775,5.451917933214002
1356.0,1.8432335637538857,5.45228257432986
1357.0,1.8432146083748795,5.452647091438035
1358.0,1.8431957812434199,5.45301148479775
1359.0,1.8431770822529707,5.453375754667778
1360.0,1.8431585112971978,5.453739901306436
1361.0,1.8431400682699686,5.454103924971589
1362.0,1.8431217530653519,5.454467825920653
1363.0,1.8431035655776171,5.454831604410595
1364.0,1.8430855057012334,5.455195260697932
1365.0,1.8430675733308692,5.455558795038737
1366.0,1.8430497683613924,5.455922207688634
1367.0,1.8430320906878688,5.456285498902804
1368.0,1.8430145402055618,5.456648668935985
1369.0,1.8429971168099324,5.457011718042473
1370.0,1.842979820396638,5.457374646476122
1371.0,1.8429626508615324,5.457737454490347
1372.0,1.8429456081006648,5.458100142338125
1373.0,1.8429286920102792,5.458462710271994
1374.0,1.8429119024868148,5.458825158544056
1375.0,1.842895239426904,5.45918748740598
1376.0,1.842878702727373,5.459549697108998
1377.0,1.8428622922852407,5.459911787903912
1378.0,1.8428460079977187,5.4602737600410896
1379.0,1.84282984976221,5.46063561377047
1380.0,1.8428138174763091,5.460997349341563
1381.0,1.8427979110378014,5.461358967003448
1382.0,1.8427821303446623,5.461720467004779
1383.0,1.842766475295057,5.462081849593786
1384.0,1.84275094578734,5.46244311501827
1385.0,1.842735541720054,5.462804263525611
1386.0,1.8427202629919304,5.463165295362766
1387.0,1.8427051095018883,5.46352621077627
1388.0,1.8426900811490332,5.463887010012238
1389.0,1.842675177832658,5.4642476933163655
1390.0,1.8426603994522412,5.464608260933931
1391.0,1.8426457459074472,5.464968713109793
1392.0,1.8426312170981252,5.465329050088399
1393.0,1.8426168129243088,5.465689272113776
1394.0,1.8426025332862161,5.466049379429542
1395.0,1.8425883780842487,5.466409372278899
1396.0,1.842574347218991,5.4667692509046395
1397.0,1.8425604405912102,5.467129015549144
1398.0,1.8425466581018553,5.467488666454385
1399.0,1.842532999652057,5.4678482038619265
1400.0,1.842519465143127,5.468207628012924
1401.0,1.8425060544765577,5.468566939148127
1402.0,1.8424927675540215,5.468926137507882
1403.0,1.8424796042773701,5.469285223332129
1404.0,1.8424665645486349,5.469644196860406
1405.0,1.8424536482700253,5.470003058331848
1406.0,1.8424408553439293,5.470361807985191
1407.0,1.8424281856729123,5.47072044605877
1408.0,1.8424156391597168,5.471078972790521
1409.0,1.842403215707262,5.471437388417983
1410.0,1.8423909152186435,5.471795693178296
1411.0,1.842378737597132,5.472153887308208
1412.0,1.8423666827461744,5.472511971044069
1413.0,1.8423547505693918,5.472869944621838
1414.0,1.8423429409705794,5.473227808277079
1415.0,1.8423312538537067,5.473585562244966
1416.0,1.842319689122916,5.473943206760282
1417.0,1.8423082466825231,5.47430074205742
1418.0,1.8422969264370157,5.474658168370385
1419.0,1.8422857282910539,5.4750154859327935
1420.0,1.8422746521494688,5.475372694977877
1421.0,1.8422636979172629,5.475729795738481
1422.0,1.8422528654996089,5.4760867884470645
1423.0,1.84224215480185,5.476443673335706
